,char,dec,hex,freq,rate,acc_rate
16873,訮,35374,0x8a2e,35,2.609981219335769e-08,0.9998740654233373
16874,垦,22438,0x57a6,35,2.609981219335769e-08,0.9998740915231495
16875,幚,24154,0x5e5a,35,2.609981219335769e-08,0.9998741176229617
16876,玜,29596,0x739c,35,2.609981219335769e-08,0.999874143722774
16877,𧃲,159986,0x270f2,35,2.609981219335769e-08,0.9998741698225861
16878,椲,26930,0x6932,35,2.609981219335769e-08,0.9998741959223983
16879,𠁊,131146,0x2004a,35,2.609981219335769e-08,0.9998742220222105
16880,伝,20253,0x4f1d,35,2.609981219335769e-08,0.9998742481220227
16881,咾,21694,0x54be,35,2.609981219335769e-08,0.999874274221835
16882,䗲,17906,0x45f2,35,2.609981219335769e-08,0.9998743003216471
16883,灏,28751,0x704f,35,2.609981219335769e-08,0.9998743264214593
16884,䳜,19676,0x4cdc,35,2.609981219335769e-08,0.9998743525212715
16885,篂,31682,0x7bc2,35,2.609981219335769e-08,0.9998743786210837
16886,辔,36756,0x8f94,35,2.609981219335769e-08,0.999874404720896
16887,饢,39266,0x9962,35,2.609981219335769e-08,0.9998744308207081
16888,澙,28569,0x6f99,35,2.609981219335769e-08,0.9998744569205203
16889,躙,36505,0x8e99,35,2.609981219335769e-08,0.9998744830203325
16890,樒,27154,0x6a12,35,2.609981219335769e-08,0.9998745091201447
16891,𨄌,164108,0x2810c,35,2.609981219335769e-08,0.999874535219957
16892,𥜒,153362,0x25712,35,2.609981219335769e-08,0.9998745613197692
16893,爉,29193,0x7209,35,2.609981219335769e-08,0.9998745874195814
16894,懯,25071,0x61ef,35,2.609981219335769e-08,0.9998746135193936
16895,㘕,13845,0x3615,35,2.609981219335769e-08,0.9998746396192058
16896,逩,36905,0x9029,35,2.609981219335769e-08,0.999874665719018
16897,啫,21867,0x556b,35,2.609981219335769e-08,0.9998746918188302
16898,忣,24547,0x5fe3,35,2.609981219335769e-08,0.9998747179186424
16899,𨡭,165997,0x2886d,35,2.609981219335769e-08,0.9998747440184546
16900,𧀫,159787,0x2702b,35,2.609981219335769e-08,0.9998747701182668
16901,𤙖,149078,0x24656,35,2.609981219335769e-08,0.999874796218079
16902,跒,36306,0x8dd2,35,2.609981219335769e-08,0.9998748223178912
16903,孨,23400,0x5b68,35,2.609981219335769e-08,0.9998748484177034
16904,祬,31084,0x796c,35,2.609981219335769e-08,0.9998748745175156
16905,嚯,22191,0x56af,35,2.609981219335769e-08,0.9998749006173278
16906,傸,20664,0x50b8,35,2.609981219335769e-08,0.99987492671714
16907,𣺌,147084,0x23e8c,35,2.609981219335769e-08,0.9998749528169522
16908,躽,36541,0x8ebd,35,2.609981219335769e-08,0.9998749789167644
16909,濥,28645,0x6fe5,35,2.609981219335769e-08,0.9998750050165766
16910,匒,21266,0x5312,35,2.609981219335769e-08,0.9998750311163888
16911,𥟵,153589,0x257f5,35,2.609981219335769e-08,0.999875057216201
16912,𭅤,184676,0x2d164,35,2.609981219335769e-08,0.9998750833160132
16913,鞒,38802,0x9792,35,2.609981219335769e-08,0.9998751094158254
16914,,59005,0xe67d,35,2.609981219335769e-08,0.9998751355156376
16915,袳,34995,0x88b3,34,2.5354103273547467e-08,0.9998751608697408
16916,杽,26493,0x677d,34,2.5354103273547467e-08,0.9998751862238441
16917,銔,37524,0x9294,34,2.5354103273547467e-08,0.9998752115779473
16918,貑,35985,0x8c91,34,2.5354103273547467e-08,0.9998752369320506
16919,䰛,19483,0x4c1b,34,2.5354103273547467e-08,0.9998752622861539
16920,刏,21007,0x520f,34,2.5354103273547467e-08,0.9998752876402571
16921,𩃬,168172,0x290ec,34,2.5354103273547467e-08,0.9998753129943604
16922,㞋,14219,0x378b,34,2.5354103273547467e-08,0.9998753383484636
16923,𤸃,151043,0x24e03,34,2.5354103273547467e-08,0.9998753637025669
16924,𦨵,158261,0x26a35,34,2.5354103273547467e-08,0.9998753890566702
16925,撌,25740,0x648c,34,2.5354103273547467e-08,0.9998754144107734
16926,𢝆,141126,0x22746,34,2.5354103273547467e-08,0.9998754397648767
16927,䋚,17114,0x42da,34,2.5354103273547467e-08,0.99987546511898
16928,䗐,17872,0x45d0,34,2.5354103273547467e-08,0.9998754904730832
16929,𧏙,160729,0x273d9,34,2.5354103273547467e-08,0.9998755158271865
16930,㤄,14596,0x3904,34,2.5354103273547467e-08,0.9998755411812897
16931,𢪔,141972,0x22a94,34,2.5354103273547467e-08,0.999875566535393
16932,𤼣,151331,0x24f23,34,2.5354103273547467e-08,0.9998755918894963
16933,匂,21250,0x5302,34,2.5354103273547467e-08,0.9998756172435995
16934,𪙉,173641,0x2a649,34,2.5354103273547467e-08,0.9998756425977028
16935,䚯,18095,0x46af,34,2.5354103273547467e-08,0.999875667951806
16936,㥜,14684,0x395c,34,2.5354103273547467e-08,0.9998756933059093
16937,醩,37289,0x91a9,34,2.5354103273547467e-08,0.9998757186600126
16938,捁,25409,0x6341,34,2.5354103273547467e-08,0.9998757440141158
16939,𩹴,171636,0x29e74,34,2.5354103273547467e-08,0.9998757693682191
16940,灥,28773,0x7065,34,2.5354103273547467e-08,0.9998757947223224
16941,礕,30997,0x7915,34,2.5354103273547467e-08,0.9998758200764256
16942,𧫦,162534,0x27ae6,34,2.5354103273547467e-08,0.9998758454305289
16943,鶙,40345,0x9d99,34,2.5354103273547467e-08,0.9998758707846321
16944,泼,27900,0x6cfc,34,2.5354103273547467e-08,0.9998758961387354
16945,匘,21272,0x5318,34,2.5354103273547467e-08,0.9998759214928387
16946,𢝊,141130,0x2274a,34,2.5354103273547467e-08,0.9998759468469419
16947,篧,31719,0x7be7,34,2.5354103273547467e-08,0.9998759722010452
16948,鮇,39815,0x9b87,34,2.5354103273547467e-08,0.9998759975551484
16949,镾,38270,0x957e,34,2.5354103273547467e-08,0.9998760229092517
16950,䀠,16416,0x4020,34,2.5354103273547467e-08,0.999876048263355
16951,㐄,13316,0x3404,34,2.5354103273547467e-08,0.9998760736174582
16952,鰬,39980,0x9c2c,34,2.5354103273547467e-08,0.9998760989715615
16953,衭,34925,0x886d,34,2.5354103273547467e-08,0.9998761243256648
16954,齂,40770,0x9f42,34,2.5354103273547467e-08,0.999876149679768
16955,蒬,33964,0x84ac,34,2.5354103273547467e-08,0.9998761750338713
16956,滣,28387,0x6ee3,34,2.5354103273547467e-08,0.9998762003879745
16957,䉉,16969,0x4249,34,2.5354103273547467e-08,0.9998762257420778
16958,鏔,37844,0x93d4,34,2.5354103273547467e-08,0.9998762510961811
16959,蠽,34877,0x883d,34,2.5354103273547467e-08,0.9998762764502843
16960,礊,30986,0x790a,34,2.5354103273547467e-08,0.9998763018043876
16961,𩌦,168742,0x29326,34,2.5354103273547467e-08,0.9998763271584908
16962,薵,34229,0x85b5,34,2.5354103273547467e-08,0.9998763525125941
16963,脙,33049,0x8119,34,2.5354103273547467e-08,0.9998763778666974
16964,䘕,17941,0x4615,34,2.5354103273547467e-08,0.9998764032208006
16965,𩃙,168153,0x290d9,34,2.5354103273547467e-08,0.9998764285749039
16966,鷎,40398,0x9dce,34,2.5354103273547467e-08,0.9998764539290071
16967,蟝,34781,0x87dd,34,2.5354103273547467e-08,0.9998764792831104
16968,弎,24334,0x5f0e,34,2.5354103273547467e-08,0.9998765046372137
16969,𢛅,140997,0x226c5,34,2.5354103273547467e-08,0.9998765299913169
16970,庴,24244,0x5eb4,34,2.5354103273547467e-08,0.9998765553454202
16971,蝩,34665,0x8769,34,2.5354103273547467e-08,0.9998765806995235
16972,浬,28012,0x6d6c,34,2.5354103273547467e-08,0.9998766060536267
16973,𤩊,150090,0x24a4a,34,2.5354103273547467e-08,0.99987663140773
16974,瀗,28695,0x7017,34,2.5354103273547467e-08,0.9998766567618332
16975,樶,27190,0x6a36,34,2.5354103273547467e-08,0.9998766821159365
16976,舚,33306,0x821a,34,2.5354103273547467e-08,0.9998767074700398
16977,䇕,16853,0x41d5,34,2.5354103273547467e-08,0.999876732824143
16978,驹,39545,0x9a79,34,2.5354103273547467e-08,0.9998767581782463
16979,㯆,15302,0x3bc6,34,2.5354103273547467e-08,0.9998767835323495
16980,癍,30285,0x764d,34,2.5354103273547467e-08,0.9998768088864528
16981,崫,23851,0x5d2b,34,2.5354103273547467e-08,0.9998768342405561
16982,璔,29844,0x7494,34,2.5354103273547467e-08,0.9998768595946593
16983,喷,21943,0x55b7,34,2.5354103273547467e-08,0.9998768849487626
16984,䘙,17945,0x4619,34,2.5354103273547467e-08,0.9998769103028659
16985,螒,34706,0x8792,34,2.5354103273547467e-08,0.9998769356569691
16986,𤸷,151095,0x24e37,34,2.5354103273547467e-08,0.9998769610110724
16987,皠,30368,0x76a0,34,2.5354103273547467e-08,0.9998769863651756
16988,巄,24004,0x5dc4,34,2.5354103273547467e-08,0.9998770117192789
16989,𡚱,136881,0x216b1,34,2.5354103273547467e-08,0.9998770370733822
16990,沪,27818,0x6caa,34,2.5354103273547467e-08,0.9998770624274854
16991,潆,28486,0x6f46,34,2.5354103273547467e-08,0.9998770877815887
16992,㫰,15088,0x3af0,34,2.5354103273547467e-08,0.9998771131356919
16993,𡻻,139003,0x21efb,34,2.5354103273547467e-08,0.9998771384897952
16994,発,30330,0x767a,34,2.5354103273547467e-08,0.9998771638438985
16995,𧿧,163815,0x27fe7,34,2.5354103273547467e-08,0.9998771891980017
16996,阊,38410,0x960a,34,2.5354103273547467e-08,0.999877214552105
16997,键,38190,0x952e,34,2.5354103273547467e-08,0.9998772399062082
16998,络,32476,0x7edc,34,2.5354103273547467e-08,0.9998772652603115
16999,螹,34745,0x87b9,34,2.5354103273547467e-08,0.9998772906144148
17000,𦏪,156650,0x263ea,34,2.5354103273547467e-08,0.999877315968518
17001,齤,40804,0x9f64,34,2.5354103273547467e-08,0.9998773413226213
17002,鈮,37422,0x922e,34,2.5354103273547467e-08,0.9998773666767246
17003,捓,25427,0x6353,34,2.5354103273547467e-08,0.9998773920308278
17004,䵬,19820,0x4d6c,34,2.5354103273547467e-08,0.9998774173849311
17005,𠒃,132227,0x20483,34,2.5354103273547467e-08,0.9998774427390343
17006,𧜟,161567,0x2771f,34,2.5354103273547467e-08,0.9998774680931376
17007,麜,40604,0x9e9c,34,2.5354103273547467e-08,0.9998774934472409
17008,輡,36641,0x8f21,34,2.5354103273547467e-08,0.9998775188013441
17009,辧,36775,0x8fa7,34,2.5354103273547467e-08,0.9998775441554474
17010,硵,30837,0x7875,34,2.5354103273547467e-08,0.9998775695095506
17011,怷,24631,0x6037,34,2.5354103273547467e-08,0.9998775948636539
17012,膐,33168,0x8190,34,2.5354103273547467e-08,0.9998776202177572
17013,牍,29261,0x724d,34,2.5354103273547467e-08,0.9998776455718604
17014,蝲,34674,0x8772,34,2.5354103273547467e-08,0.9998776709259637
17015,㺑,16017,0x3e91,34,2.5354103273547467e-08,0.999877696280067
17016,𤥐,149840,0x24950,34,2.5354103273547467e-08,0.9998777216341702
17017,鮺,39866,0x9bba,34,2.5354103273547467e-08,0.9998777469882735
17018,剾,21118,0x527e,34,2.5354103273547467e-08,0.9998777723423767
17019,鮣,39843,0x9ba3,34,2.5354103273547467e-08,0.99987779769648
17020,眳,30515,0x7733,34,2.5354103273547467e-08,0.9998778230505833
17021,癑,30289,0x7651,34,2.5354103273547467e-08,0.9998778484046865
17022,𥕱,152945,0x25571,34,2.5354103273547467e-08,0.9998778737587898
17023,𠺽,134845,0x20ebd,34,2.5354103273547467e-08,0.999877899112893
17024,,59449,0xe839,34,2.5354103273547467e-08,0.9998779244669963
17025,𩲕,171157,0x29c95,34,2.5354103273547467e-08,0.9998779498210996
17026,𥡳,153715,0x25873,34,2.5354103273547467e-08,0.9998779751752028
17027,牔,29268,0x7254,34,2.5354103273547467e-08,0.9998780005293061
17028,銽,37565,0x92bd,34,2.5354103273547467e-08,0.9998780258834093
17029,竏,31439,0x7acf,34,2.5354103273547467e-08,0.9998780512375126
17030,酄,37188,0x9144,33,2.460839435373725e-08,0.9998780758459069
17031,獋,29515,0x734b,33,2.460839435373725e-08,0.9998781004543013
17032,摮,25710,0x646e,33,2.460839435373725e-08,0.9998781250626956
17033,騇,39431,0x9a07,33,2.460839435373725e-08,0.9998781496710899
17034,䢋,18571,0x488b,33,2.460839435373725e-08,0.9998781742794842
17035,𠷎,134606,0x20dce,33,2.460839435373725e-08,0.9998781988878785
17036,𣏗,144343,0x233d7,33,2.460839435373725e-08,0.9998782234962729
17037,㧘,14808,0x39d8,33,2.460839435373725e-08,0.9998782481046672
17038,𦢊,157834,0x2688a,33,2.460839435373725e-08,0.9998782727130615
17039,𣸈,146952,0x23e08,33,2.460839435373725e-08,0.9998782973214558
17040,𢿱,143345,0x22ff1,33,2.460839435373725e-08,0.9998783219298502
17041,㥋,14667,0x394b,33,2.460839435373725e-08,0.9998783465382445
17042,𪏆,172998,0x2a3c6,33,2.460839435373725e-08,0.9998783711466388
17043,𨊻,164539,0x282bb,33,2.460839435373725e-08,0.9998783957550331
17044,㒹,13497,0x34b9,33,2.460839435373725e-08,0.9998784203634274
17045,𨥨,166248,0x28968,33,2.460839435373725e-08,0.9998784449718218
17046,蜅,34565,0x8705,33,2.460839435373725e-08,0.9998784695802161
17047,𠊷,131767,0x202b7,33,2.460839435373725e-08,0.9998784941886104
17048,䪿,19135,0x4abf,33,2.460839435373725e-08,0.9998785187970047
17049,蔨,34088,0x8528,33,2.460839435373725e-08,0.9998785434053991
17050,詙,35417,0x8a59,33,2.460839435373725e-08,0.9998785680137934
17051,矽,30717,0x77fd,33,2.460839435373725e-08,0.9998785926221877
17052,嚽,22205,0x56bd,33,2.460839435373725e-08,0.999878617230582
17053,慲,24946,0x6172,33,2.460839435373725e-08,0.9998786418389763
17054,𫎓,177043,0x2b393,33,2.460839435373725e-08,0.9998786664473707
17055,𨑳,164979,0x28473,33,2.460839435373725e-08,0.999878691055765
17056,𠊩,131753,0x202a9,33,2.460839435373725e-08,0.9998787156641593
17057,洍,27917,0x6d0d,33,2.460839435373725e-08,0.9998787402725536
17058,佊,20298,0x4f4a,33,2.460839435373725e-08,0.999878764880948
17059,䅎,16718,0x414e,33,2.460839435373725e-08,0.9998787894893423
17060,䒱,17585,0x44b1,33,2.460839435373725e-08,0.9998788140977366
17061,𩢍,170125,0x2988d,33,2.460839435373725e-08,0.9998788387061309
17062,婫,23147,0x5a6b,33,2.460839435373725e-08,0.9998788633145252
17063,䬳,19251,0x4b33,33,2.460839435373725e-08,0.9998788879229196
17064,㕎,13646,0x354e,33,2.460839435373725e-08,0.9998789125313139
17065,𢶍,142733,0x22d8d,33,2.460839435373725e-08,0.9998789371397082
17066,苀,33472,0x82c0,33,2.460839435373725e-08,0.9998789617481025
17067,䏖,17366,0x43d6,33,2.460839435373725e-08,0.9998789863564969
17068,㯠,15328,0x3be0,33,2.460839435373725e-08,0.9998790109648912
17069,𥴧,154919,0x25d27,33,2.460839435373725e-08,0.9998790355732855
17070,㾖,16278,0x3f96,33,2.460839435373725e-08,0.9998790601816798
17071,魊,39754,0x9b4a,33,2.460839435373725e-08,0.9998790847900741
17072,瞴,30644,0x77b4,33,2.460839435373725e-08,0.9998791093984685
17073,缗,32535,0x7f17,33,2.460839435373725e-08,0.9998791340068628
17074,𧾚,163738,0x27f9a,33,2.460839435373725e-08,0.9998791586152571
17075,堬,22572,0x582c,33,2.460839435373725e-08,0.9998791832236514
17076,鍏,37711,0x934f,33,2.460839435373725e-08,0.9998792078320458
17077,䈰,16944,0x4230,33,2.460839435373725e-08,0.9998792324404401
17078,垶,22454,0x57b6,33,2.460839435373725e-08,0.9998792570488344
17079,𧑐,160848,0x27450,33,2.460839435373725e-08,0.9998792816572287
17080,訆,35334,0x8a06,33,2.460839435373725e-08,0.999879306265623
17081,䃌,16588,0x40cc,33,2.460839435373725e-08,0.9998793308740174
17082,𩍜,168796,0x2935c,33,2.460839435373725e-08,0.9998793554824117
17083,筕,31573,0x7b55,33,2.460839435373725e-08,0.999879380090806
17084,𩱈,171080,0x29c48,33,2.460839435373725e-08,0.9998794046992003
17085,𧆌,160140,0x2718c,33,2.460839435373725e-08,0.9998794293075947
17086,鑈,37960,0x9448,33,2.460839435373725e-08,0.999879453915989
17087,籆,31814,0x7c46,33,2.460839435373725e-08,0.9998794785243833
17088,屔,23636,0x5c54,33,2.460839435373725e-08,0.9998795031327776
17089,䱸,19576,0x4c78,33,2.460839435373725e-08,0.999879527741172
17090,塝,22621,0x585d,33,2.460839435373725e-08,0.9998795523495663
17091,吥,21541,0x5425,33,2.460839435373725e-08,0.9998795769579606
17092,𡹘,138840,0x21e58,33,2.460839435373725e-08,0.9998796015663549
17093,蚦,34470,0x86a6,33,2.460839435373725e-08,0.9998796261747492
17094,祄,31044,0x7944,33,2.460839435373725e-08,0.9998796507831436
17095,𠌭,131885,0x2032d,33,2.460839435373725e-08,0.9998796753915379
17096,癨,30312,0x7668,33,2.460839435373725e-08,0.9998796999999322
17097,𣶮,146862,0x23dae,33,2.460839435373725e-08,0.9998797246083265
17098,珆,29638,0x73c6,33,2.460839435373725e-08,0.9998797492167208
17099,䏚,17370,0x43da,33,2.460839435373725e-08,0.9998797738251152
17100,谬,35884,0x8c2c,33,2.460839435373725e-08,0.9998797984335095
17101,䨟,18975,0x4a1f,33,2.460839435373725e-08,0.9998798230419038
17102,䥷,18807,0x4977,33,2.460839435373725e-08,0.9998798476502981
17103,鸢,40482,0x9e22,33,2.460839435373725e-08,0.9998798722586925
17104,阗,38423,0x9617,33,2.460839435373725e-08,0.9998798968670868
17105,坮,22382,0x576e,33,2.460839435373725e-08,0.9998799214754811
17106,鎤,37796,0x93a4,33,2.460839435373725e-08,0.9998799460838754
17107,橶,27254,0x6a76,33,2.460839435373725e-08,0.9998799706922697
17108,𣋞,144094,0x232de,33,2.460839435373725e-08,0.9998799953006641
17109,湹,28281,0x6e79,33,2.460839435373725e-08,0.9998800199090584
17110,舥,33317,0x8225,33,2.460839435373725e-08,0.9998800445174527
17111,纮,32430,0x7eae,33,2.460839435373725e-08,0.999880069125847
17112,𡠌,137228,0x2180c,33,2.460839435373725e-08,0.9998800937342414
17113,𨚫,165547,0x286ab,33,2.460839435373725e-08,0.9998801183426357
17114,聂,32834,0x8042,33,2.460839435373725e-08,0.99988014295103
17115,溅,28293,0x6e85,33,2.460839435373725e-08,0.9998801675594243
17116,㟳,14323,0x37f3,33,2.460839435373725e-08,0.9998801921678186
17117,樃,27139,0x6a03,33,2.460839435373725e-08,0.999880216776213
17118,𦉈,156232,0x26248,33,2.460839435373725e-08,0.9998802413846073
17119,莵,33717,0x83b5,33,2.460839435373725e-08,0.9998802659930016
17120,剼,21116,0x527c,33,2.460839435373725e-08,0.9998802906013959
17121,䃋,16587,0x40cb,33,2.460839435373725e-08,0.9998803152097903
17122,嵈,23880,0x5d48,33,2.460839435373725e-08,0.9998803398181846
17123,䫌,19148,0x4acc,33,2.460839435373725e-08,0.9998803644265789
17124,𥌓,152339,0x25313,33,2.460839435373725e-08,0.9998803890349732
17125,訸,35384,0x8a38,33,2.460839435373725e-08,0.9998804136433675
17126,䞉,18313,0x4789,33,2.460839435373725e-08,0.9998804382517619
17127,屦,23654,0x5c66,33,2.460839435373725e-08,0.9998804628601562
17128,掳,25523,0x63b3,33,2.460839435373725e-08,0.9998804874685505
17129,𩌽,168765,0x2933d,33,2.460839435373725e-08,0.9998805120769448
17130,琙,29721,0x7419,33,2.460839435373725e-08,0.9998805366853392
17131,毲,27634,0x6bf2,33,2.460839435373725e-08,0.9998805612937335
17132,嵪,23914,0x5d6a,33,2.460839435373725e-08,0.9998805859021278
17133,蟩,34793,0x87e9,33,2.460839435373725e-08,0.9998806105105221
17134,𣇘,143832,0x231d8,33,2.460839435373725e-08,0.9998806351189164
17135,盺,30458,0x76fa,33,2.460839435373725e-08,0.9998806597273108
17136,垙,22425,0x5799,33,2.460839435373725e-08,0.9998806843357051
17137,墰,22704,0x58b0,33,2.460839435373725e-08,0.9998807089440994
17138,燑,29137,0x71d1,33,2.460839435373725e-08,0.9998807335524937
17139,磖,30934,0x78d6,33,2.460839435373725e-08,0.9998807581608881
17140,贬,36140,0x8d2c,33,2.460839435373725e-08,0.9998807827692824
17141,镺,38266,0x957a,33,2.460839435373725e-08,0.9998808073776767
17142,𧴆,163078,0x27d06,33,2.460839435373725e-08,0.999880831986071
17143,唂,21762,0x5502,33,2.460839435373725e-08,0.9998808565944654
17144,𧮷,162743,0x27bb7,33,2.460839435373725e-08,0.9998808812028597
17145,,59446,0xe836,33,2.460839435373725e-08,0.999880905811254
17146,㵪,15722,0x3d6a,33,2.460839435373725e-08,0.9998809304196483
17147,錉,37641,0x9309,33,2.460839435373725e-08,0.9998809550280426
17148,羳,32691,0x7fb3,33,2.460839435373725e-08,0.999880979636437
17149,䔇,17671,0x4507,33,2.460839435373725e-08,0.9998810042448313
17150,竷,31479,0x7af7,33,2.460839435373725e-08,0.9998810288532256
17151,樱,27185,0x6a31,33,2.460839435373725e-08,0.9998810534616199
17152,痶,30198,0x75f6,33,2.460839435373725e-08,0.9998810780700143
17153,吖,21526,0x5416,33,2.460839435373725e-08,0.9998811026784086
17154,𧑤,160868,0x27464,33,2.460839435373725e-08,0.9998811272868029
17155,鯥,39909,0x9be5,33,2.460839435373725e-08,0.9998811518951972
17156,𡁎,135246,0x2104e,33,2.460839435373725e-08,0.9998811765035915
17157,浺,28026,0x6d7a,33,2.460839435373725e-08,0.9998812011119859
17158,𤓥,148709,0x244e5,33,2.460839435373725e-08,0.9998812257203802
17159,縎,32270,0x7e0e,33,2.460839435373725e-08,0.9998812503287745
17160,屷,23671,0x5c77,33,2.460839435373725e-08,0.9998812749371688
17161,𡀎,135182,0x2100e,33,2.460839435373725e-08,0.9998812995455632
17162,,59006,0xe67e,33,2.460839435373725e-08,0.9998813241539575
17163,𦉥,156261,0x26265,32,2.386268543392703e-08,0.9998813480166429
17164,𥖎,152974,0x2558e,32,2.386268543392703e-08,0.9998813718793282
17165,䉾,17022,0x427e,32,2.386268543392703e-08,0.9998813957420136
17166,𧙪,161386,0x2766a,32,2.386268543392703e-08,0.999881419604699
17167,䃰,16624,0x40f0,32,2.386268543392703e-08,0.9998814434673844
17168,𥴖,154902,0x25d16,32,2.386268543392703e-08,0.9998814673300698
17169,鯠,39904,0x9be0,32,2.386268543392703e-08,0.9998814911927552
17170,䰝,19485,0x4c1d,32,2.386268543392703e-08,0.9998815150554405
17171,蛧,34535,0x86e7,32,2.386268543392703e-08,0.9998815389181259
17172,𨊠,164512,0x282a0,32,2.386268543392703e-08,0.9998815627808113
17173,齨,40808,0x9f68,32,2.386268543392703e-08,0.9998815866434967
17174,孎,23374,0x5b4e,32,2.386268543392703e-08,0.9998816105061821
17175,㥯,14703,0x396f,32,2.386268543392703e-08,0.9998816343688675
17176,钀,38016,0x9480,32,2.386268543392703e-08,0.9998816582315528
17177,薡,34209,0x85a1,32,2.386268543392703e-08,0.9998816820942382
17178,𦀟,155679,0x2601f,32,2.386268543392703e-08,0.9998817059569236
17179,辢,36770,0x8fa2,32,2.386268543392703e-08,0.999881729819609
17180,熼,29116,0x71bc,32,2.386268543392703e-08,0.9998817536822944
17181,𧴵,163125,0x27d35,32,2.386268543392703e-08,0.9998817775449798
17182,鐤,37924,0x9424,32,2.386268543392703e-08,0.9998818014076651
17183,䳋,19659,0x4ccb,32,2.386268543392703e-08,0.9998818252703505
17184,𠯘,134104,0x20bd8,32,2.386268543392703e-08,0.9998818491330359
17185,㼧,16167,0x3f27,32,2.386268543392703e-08,0.9998818729957213
17186,𦶇,159111,0x26d87,32,2.386268543392703e-08,0.9998818968584067
17187,䳓,19667,0x4cd3,32,2.386268543392703e-08,0.999881920721092
17188,扷,25207,0x6277,32,2.386268543392703e-08,0.9998819445837774
17189,𣡡,145505,0x23861,32,2.386268543392703e-08,0.9998819684464628
17190,讉,35721,0x8b89,32,2.386268543392703e-08,0.9998819923091482
17191,轏,36687,0x8f4f,32,2.386268543392703e-08,0.9998820161718336
17192,𠿘,135128,0x20fd8,32,2.386268543392703e-08,0.999882040034519
17193,𡱈,138312,0x21c48,32,2.386268543392703e-08,0.9998820638972044
17194,騯,39471,0x9a2f,32,2.386268543392703e-08,0.9998820877598897
17195,䠧,18471,0x4827,32,2.386268543392703e-08,0.9998821116225751
17196,瀢,28706,0x7022,32,2.386268543392703e-08,0.9998821354852605
17197,𪅏,172367,0x2a14f,32,2.386268543392703e-08,0.9998821593479459
17198,𧜗,161559,0x27717,32,2.386268543392703e-08,0.9998821832106313
17199,泧,27879,0x6ce7,32,2.386268543392703e-08,0.9998822070733167
17200,疛,30107,0x759b,32,2.386268543392703e-08,0.999882230936002
17201,抲,25266,0x62b2,32,2.386268543392703e-08,0.9998822547986874
17202,啬,21868,0x556c,32,2.386268543392703e-08,0.9998822786613728
17203,愢,24866,0x6122,32,2.386268543392703e-08,0.9998823025240582
17204,𧷓,163283,0x27dd3,32,2.386268543392703e-08,0.9998823263867436
17205,蓈,33992,0x84c8,32,2.386268543392703e-08,0.999882350249429
17206,繛,32347,0x7e5b,32,2.386268543392703e-08,0.9998823741121143
17207,㧓,14803,0x39d3,32,2.386268543392703e-08,0.9998823979747997
17208,𥂖,151702,0x25096,32,2.386268543392703e-08,0.9998824218374851
17209,𥎊,152458,0x2538a,32,2.386268543392703e-08,0.9998824457001705
17210,犩,29353,0x72a9,32,2.386268543392703e-08,0.9998824695628559
17211,蘮,34350,0x862e,32,2.386268543392703e-08,0.9998824934255413
17212,奀,22848,0x5940,32,2.386268543392703e-08,0.9998825172882266
17213,篕,31701,0x7bd5,32,2.386268543392703e-08,0.999882541150912
17214,㦟,14751,0x399f,32,2.386268543392703e-08,0.9998825650135974
17215,䖘,17816,0x4598,32,2.386268543392703e-08,0.9998825888762828
17216,𢽟,143199,0x22f5f,32,2.386268543392703e-08,0.9998826127389682
17217,𨖍,165261,0x2858d,32,2.386268543392703e-08,0.9998826366016536
17218,锜,38172,0x951c,32,2.386268543392703e-08,0.9998826604643389
17219,䵒,19794,0x4d52,32,2.386268543392703e-08,0.9998826843270243
17220,䑦,17510,0x4466,32,2.386268543392703e-08,0.9998827081897097
17221,㙺,13946,0x367a,32,2.386268543392703e-08,0.9998827320523951
17222,𧥆,162118,0x27946,32,2.386268543392703e-08,0.9998827559150805
17223,𩇯,168431,0x291ef,32,2.386268543392703e-08,0.9998827797777659
17224,媥,23205,0x5aa5,32,2.386268543392703e-08,0.9998828036404512
17225,塶,22646,0x5876,32,2.386268543392703e-08,0.9998828275031366
17226,龒,40850,0x9f92,32,2.386268543392703e-08,0.999882851365822
17227,埄,22468,0x57c4,32,2.386268543392703e-08,0.9998828752285074
17228,𠷣,134627,0x20de3,32,2.386268543392703e-08,0.9998828990911928
17229,𧭈,162632,0x27b48,32,2.386268543392703e-08,0.9998829229538782
17230,𧔥,161061,0x27525,32,2.386268543392703e-08,0.9998829468165635
17231,缉,32521,0x7f09,32,2.386268543392703e-08,0.9998829706792489
17232,䊮,17070,0x42ae,32,2.386268543392703e-08,0.9998829945419343
17233,鰴,39988,0x9c34,32,2.386268543392703e-08,0.9998830184046197
17234,塱,22641,0x5871,32,2.386268543392703e-08,0.9998830422673051
17235,焸,28984,0x7138,32,2.386268543392703e-08,0.9998830661299904
17236,繓,32339,0x7e53,32,2.386268543392703e-08,0.9998830899926758
17237,絈,32072,0x7d48,32,2.386268543392703e-08,0.9998831138553612
17238,溒,28306,0x6e92,32,2.386268543392703e-08,0.9998831377180466
17239,鲵,40117,0x9cb5,32,2.386268543392703e-08,0.999883161580732
17240,𨺙,167577,0x28e99,32,2.386268543392703e-08,0.9998831854434174
17241,铃,38083,0x94c3,32,2.386268543392703e-08,0.9998832093061027
17242,澕,28565,0x6f95,32,2.386268543392703e-08,0.9998832331687881
